wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
677.06,0,11,22,56,2840,1.77961,5.9275,0.0005,,,,,,4096.0,,8489.6,30135.6,38644.4,22.5,1081.4,11911.9,24893.3
722.44,0,12,23,66,3104,2.09534,8.1282,0.00041317591116653486,0.29355,0.0,0.29355,0.0,0.0,4096.0,False,12567.1,32708.0,45374.6,20.9,1114.1,12927.7,24893.3
764.59,0,12,24,70,3384,1.5942,4.9244,0.00041317591116653486,,,,,,4096.0,,8879.6,33228.8,42145.1,22.5,1125.0,12819.9,24893.3
803.24,0,13,25,72,3672,1.7324,5.6542,0.0003289899283371657,0.24478,0.0,0.24478,0.0,0.0,4096.0,False,8115.4,30407.1,38642.7,20.9,1132.8,12807.8,24893.3
848.13,0,13,26,82,4000,1.07825,2.9395,0.0003289899283371657,,,,,,4096.0,,11145.1,33710.5,44891.6,22.5,1162.4,12784.3,24893.3
886.8,0,14,27,86,4344,1.46634,4.3333,0.0002500000000000001,0.26114,0.0,0.26114,0.0,0.0,4096.0,False,9929.8,28617.6,38659.1,20.9,1176.4,12788.2,24893.3
932.37,0,14,28,95,4724,1.17369,3.2339,0.0002500000000000001,,,,,,4096.0,,10545.4,34989.6,45566.9,22.5,1203.0,12507.2,24893.3
984.4,0,15,29,103,5136,1.62365,5.0716,0.0001786061951567303,0.20674,0.0,0.20674,0.0,0.0,4096.0,False,11529.8,40364.8,52023.0,20.9,1229.4,11681.7,24893.3
1048.78,0,15,30,108,5568,1.55108,4.7166,0.0001786061951567303,,,,,,4096.0,,14323.3,50015.7,64377.3,22.5,1243.5,12385.8,24893.3
1097.52,0,16,31,113,6020,1.4794,4.3903,0.00011697777844051105,0.18605,0.0,0.18605,0.0,0.0,4096.0,False,10942.1,37654.1,48732.4,20.9,1260.6,11826.0,24893.3
1155.92,0,16,32,126,6524,1.41818,4.1296,0.00011697777844051105,,,,,,4096.0,,14561.0,43775.9,58394.1,22.5,1299.6,12954.9,24893.3
1208.88,0,17,33,148,7116,1.66955,5.3098,6.698729810778065e-05,0.19647,0.0,0.19647,0.0,0.0,4096.0,False,12739.2,40073.4,52960.9,20.9,1369.7,12364.7,24893.3
1279.73,0,17,34,165,7776,1.68606,5.3981,6.698729810778065e-05,,,,,,4096.0,,16938.3,53842.6,70844.3,22.5,1421.3,11847.2,24893.3
1370.8,0,18,35,227,8684,1.53913,4.6605,3.0153689607045842e-05,0.15622,0.0,0.15622,0.0,0.0,4096.0,False,25609.1,65292.4,91063.2,20.9,1616.2,12058.5,24893.3
1453.16,0,18,36,242,9652,1.70639,5.509,3.0153689607045842e-05,,,,,,4096.0,,20369.3,61896.1,82360.1,22.5,1661.6,11450.1,24893.3
1512.23,0,19,37,256,10164,1.18119,3.2582,7.59612349389599e-06,0.13326,0.0,0.13326,0.0,0.0,4096.0,False,18935.4,39955.7,59058.1,20.9,1309.2,12631.4,24893.3
