t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
29.578,1117.2,1282.0,1721,2,61,11515.8
29.926,697.5,1282.0,1723,34,61,11466.7
30.263,729.0,1282.0,1723,9,61,11470.8
30.469,858.5,1282.0,1724,8,61,11471.7
30.687,858.5,1282.0,1714,7,61,11422.1
31.108,988.0,1282.0,1714,4,61,11370.0
31.541,988.0,1282.0,1712,6,61,11324.1
31.919,988.0,1282.0,1712,4,61,11278.8
32.299,1117.5,1282.0,1712,5,61,11228.3
32.689,1117.5,1282.0,1712,5,61,11186.3
33.08,1117.5,1282.0,1712,3,61,11191.7
33.338,665.4,1282.0,1712,7,62,11194.3
33.464,665.4,1282.0,1712,2,62,11236.6
33.71,665.4,1282.0,1712,2,62,11309.9
33.856,665.4,1282.0,1712,2,62,11379.3
33.993,665.4,1282.0,1712,3,62,11457.3
34.134,665.4,1282.0,1706,4,62,11542.4
34.277,665.4,1282.0,1706,1,62,11640.3
34.404,665.4,1282.0,1706,2,62,11729.5
34.531,665.4,1282.0,1706,4,62,11797.7
34.698,665.4,1282.0,1706,1,62,11834.1
34.899,665.4,1282.0,1706,3,62,11879.0
35.097,665.4,1282.0,1702,4,62,11917.4
35.34,665.4,1282.0,1702,6,62,11946.4
35.605,665.4,1282.0,1701,6,62,11970.4
35.848,665.4,1282.0,1701,3,62,11996.8
36.103,665.4,1282.0,1701,2,62,12036.9
36.343,665.4,1282.0,1701,2,62,12078.5
36.547,665.4,1282.0,1701,1,62,12134.6
36.747,665.4,1282.0,1701,2,62,12200.6
36.942,665.4,1282.0,1701,3,62,12243.5
37.192,665.4,1282.0,1701,1,62,12306.0
37.398,665.4,1282.0,1701,3,62,12340.3
37.605,665.4,1282.0,1701,3,62,12397.9
37.787,665.4,1282.0,1701,2,62,12443.5
37.913,665.4,1282.0,1701,2,62,12462.4
38.048,665.4,1282.0,1701,2,62,12488.1
38.171,665.4,1282.0,1701,3,62,12513.6
38.292,665.4,1282.0,1701,2,62,12535.1
38.412,665.4,1282.0,1701,2,62,12560.2
38.532,665.4,1282.0,1701,3,62,12587.6
38.653,665.4,1282.0,1701,3,62,12602.1
38.773,665.4,1282.0,1701,1,62,12611.1
38.893,664.8,1282.0,1701,1,62,12577.5
39.014,850.3,1282.0,1701,4,62,12686.0
39.135,979.8,1282.0,1701,4,62,12749.7
39.393,979.8,1282.0,1701,4,62,12747.8
39.647,1109.3,1282.0,1701,3,62,12771.3
39.885,1109.3,1282.0,1701,6,62,12813.1
40.097,1120.0,1282.0,1701,21,63,12738.3
40.222,693.7,1282.0,1701,21,63,12616.0
40.342,721.7,1282.0,1698,43,63,12543.9
40.462,721.7,1282.0,1698,6,63,12459.0
40.583,851.2,1282.0,1698,6,63,12370.2
40.703,851.2,1282.0,1698,7,63,12288.9
40.851,851.2,1282.0,1698,2,63,12218.4
40.98,851.2,1282.0,1698,4,63,12184.5
41.103,851.2,1282.0,1698,6,63,12130.0
41.224,980.7,1282.0,1698,6,63,12092.7
41.345,1110.2,1282.0,1698,10,63,11997.9
41.468,1110.2,1282.0,1698,9,63,11914.3
41.589,694.0,1282.0,1698,9,64,11862.6
41.714,851.5,1282.0,1698,53,63,11773.0
41.838,981.0,1282.0,1698,10,63,11688.4
41.96,981.0,1282.0,1698,9,63,11605.6
42.085,1110.5,1282.0,1698,9,63,11527.9
42.208,690.8,1282.0,1698,10,66,11488.2
42.327,722.3,1282.0,1698,50,64,11498.0
42.448,851.8,1282.0,1698,9,64,11347.2
42.572,981.3,1282.0,1698,9,64,11340.9
42.695,981.3,1282.0,1698,8,63,11385.7
42.821,981.3,1282.0,1698,5,63,11426.8
42.942,1110.8,1282.0,1698,7,63,11363.6
43.086,1115.9,1282.0,1698,7,64,11308.8
43.204,722.6,1282.0,1698,27,64,11255.8
43.324,852.1,1282.0,1698,34,64,11227.7
43.443,981.6,1282.0,1698,12,64,11247.7
43.562,1111.1,1282.0,1698,12,63,11292.6
43.68,1111.1,1282.0,1698,9,64,11309.7
43.799,694.8,1282.0,1698,50,64,11331.0
43.918,852.3,1282.0,1698,50,64,11382.7
44.037,852.3,1282.0,1698,8,63,11416.8
44.158,981.8,1282.0,1698,8,63,11462.6
44.279,981.8,1282.0,1698,7,63,11498.5
44.4,1111.3,1282.0,1698,7,63,11542.2
44.52,1121.5,1282.0,1698,6,64,11564.3
44.639,723.1,1282.0,1698,55,64,11574.8
44.76,852.6,1282.0,1698,55,64,11602.8
44.879,982.1,1282.0,1698,12,64,11643.3
45.0,1111.6,1282.0,1698,8,64,11674.1
45.12,691.9,1282.0,1698,36,66,11695.4
45.238,723.4,1282.0,1698,36,64,11712.4
45.356,982.4,1282.0,1698,37,64,11723.2
45.475,982.4,1282.0,1698,9,64,11747.5
45.593,1111.9,1282.0,1698,9,64,11775.7
45.712,1111.9,1282.0,1698,11,64,11794.8
45.83,1123.4,1282.0,1698,7,64,11809.5
45.949,695.7,1282.0,1698,49,65,11816.1
46.068,853.2,1282.0,1698,49,64,11835.0
46.188,853.2,1282.0,1698,7,64,11855.9
46.308,982.7,1282.0,1698,7,64,11884.9
46.425,982.7,1282.0,1698,7,64,11902.9
46.543,1112.2,1282.0,1698,10,64,11920.6
46.661,1121.7,1282.0,1698,7,64,11934.4
46.779,724.0,1282.0,1698,7,65,11782.4
46.897,853.5,1282.0,1698,52,64,11800.8
47.015,983.0,1282.0,1698,8,64,11816.1
47.134,983.0,1282.0,1698,10,64,11831.2
47.253,1112.5,1282.0,1698,10,63,11846.7
47.372,692.7,1282.0,1698,9,66,11856.4
47.491,724.3,1282.0,1698,50,64,11868.4
47.61,853.8,1282.0,1698,50,64,11892.6
47.729,983.3,1282.0,1698,11,63,11909.0
47.848,983.3,1282.0,1698,10,63,11925.9
47.966,1112.8,1282.0,1698,8,63,11938.9
48.084,693.0,1282.0,1698,8,66,11949.1
48.201,854.0,1282.0,1698,51,64,11964.4
48.321,854.0,1282.0,1698,10,64,11987.0
48.44,983.5,1282.0,1698,10,63,12005.7
48.559,983.5,1282.0,1698,9,63,12023.5
48.678,1113.0,1282.0,1698,9,63,12040.0
48.796,693.3,1282.0,1698,48,66,12045.0
48.914,854.3,1282.0,1698,48,64,12061.7
49.032,854.3,1282.0,1698,13,64,12083.3
49.15,983.8,1282.0,1698,9,63,12106.3
49.268,1113.3,1282.0,1698,9,63,12124.9
49.386,1113.3,1282.0,1698,11,63,12136.3
49.504,697.1,1282.0,1698,48,65,12136.1
49.623,854.6,1282.0,1698,48,64,12152.4
49.741,984.1,1282.0,1698,12,63,12176.2
49.86,984.1,1282.0,1698,10,63,12188.3
49.979,1113.6,1282.0,1698,9,63,12201.6
50.097,693.9,1282.0,1698,9,66,12201.0
50.216,854.9,1282.0,1698,54,64,12213.9
50.334,854.9,1282.0,1698,13,63,12226.0
50.454,984.4,1282.0,1702,13,63,12248.8
50.575,1123.9,1282.0,1702,12,64,12266.3
50.695,984.7,1282.0,1702,56,64,12260.3
50.816,855.4,1282.0,1702,78,66,12253.2
50.938,694.7,1282.0,1702,78,67,12247.7
51.059,695.0,1282.0,1702,72,65,12262.6
51.18,985.5,1282.0,1702,72,65,12254.4
51.302,856.3,1282.0,1702,80,66,12249.0
51.423,695.6,1282.0,1702,80,66,12303.3
51.543,1115.6,1282.0,1702,69,64,12353.7
51.664,856.9,1282.0,1702,65,65,12358.6
51.784,856.9,1282.0,1701,9,64,12345.3
52.018,986.4,1282.0,1701,4,64,12323.0
52.285,986.4,1282.0,1701,5,64,12286.4
52.579,1115.9,1282.0,1701,5,64,12257.7
52.886,1115.9,1282.0,1701,4,64,12225.8
53.199,696.1,1282.0,1701,48,64,12200.2
53.477,727.6,1282.0,1701,4,64,12187.0
53.717,857.1,1282.0,1701,6,64,12219.9
53.881,986.6,1282.0,1701,5,64,12251.1
54.039,986.6,1282.0,1701,4,64,12257.1
54.271,1116.1,1282.0,1701,6,64,12242.9
54.533,1116.1,1282.0,1701,4,64,12232.6
54.754,1116.1,1282.0,1701,0,67,12153.3
55.215,727.9,1282.0,1701,6,64,12123.9
55.511,857.4,1282.0,1700,4,64,12085.0
55.836,857.4,1282.0,1700,2,64,12058.9
56.138,986.9,1282.0,1700,6,64,12068.8
56.31,986.9,1282.0,1703,6,64,12076.0
56.515,1116.4,1282.0,1703,4,64,12048.6
56.817,1116.4,1282.0,1703,5,64,12016.0
57.106,696.7,1282.0,1703,49,65,12004.5
57.297,728.2,1282.0,1713,5,64,11973.2
57.559,857.7,1282.0,1715,4,64,11961.0
57.725,987.2,1282.0,1715,5,64,11851.3
57.851,987.2,1282.0,1715,11,64,11750.1
57.97,1116.7,1282.0,1715,11,64,11634.3
58.091,1116.7,1282.0,1715,7,64,11611.5
58.209,697.0,1282.0,1715,29,67,11591.6
58.327,858.0,1282.0,1715,29,65,11552.8
58.447,858.0,1282.0,1715,28,64,11580.4
58.565,858.0,1282.0,1715,7,64,11606.7
58.684,987.5,1282.0,1715,8,64,11634.6
58.801,987.5,1282.0,1715,8,64,11658.8
58.919,1117.0,1282.0,1714,6,64,11661.6
59.04,1117.0,1282.0,1714,8,64,11531.3
59.16,697.3,1282.0,1714,8,67,11489.9
59.278,728.8,1282.0,1713,51,65,11518.2
59.396,858.3,1282.0,1713,7,64,11549.3
59.514,858.3,1282.0,1713,6,64,11573.4
59.632,987.8,1282.0,1713,6,64,11603.6
59.749,987.8,1282.0,1713,8,64,11630.6
59.868,1117.3,1282.0,1713,7,64,11659.3
59.988,1117.3,1282.0,1713,7,64,11691.9
60.106,697.5,1282.0,1713,7,67,11703.0
60.226,858.5,1282.0,1713,53,65,11730.7
60.347,858.5,1282.0,1713,10,64,11756.9
60.467,988.0,1282.0,1713,10,64,11673.2
60.591,988.0,1282.0,1713,10,64,11577.8
60.712,1117.5,1282.0,1713,12,64,11473.2
60.835,1117.5,1282.0,1714,12,64,11432.3
60.954,665.4,1282.0,1714,14,67,11460.3
61.073,665.4,1282.0,1714,49,65,11579.1
61.201,665.4,1282.0,1715,5,64,11667.2
61.332,665.4,1282.0,1720,5,64,11716.1
61.463,665.4,1282.0,1720,6,64,11696.1
61.591,665.4,1282.0,1720,5,64,11672.6
61.72,665.4,1282.0,1720,4,64,11749.6
61.845,665.4,1282.0,1720,9,64,11712.6
61.99,665.4,1282.0,1720,9,64,11773.5
62.114,665.4,1282.0,1720,5,64,11839.9
62.243,665.4,1282.0,1720,3,64,11925.3
62.368,665.4,1282.0,1720,2,64,11955.5
62.493,665.4,1282.0,1717,2,64,12051.8
62.618,665.4,1282.0,1717,1,65,12146.2
62.745,665.4,1282.0,1717,5,65,12224.7
62.874,665.4,1282.0,1720,4,65,12293.1
63.002,665.4,1282.0,1720,4,65,12391.8
63.127,665.4,1282.0,1720,2,65,12455.3
63.247,665.4,1282.0,1720,3,65,12498.9
63.368,689.3,1282.0,1720,6,65,12467.9
63.488,850.3,1282.0,1720,6,65,12500.1
63.621,850.3,1282.0,1720,7,65,12527.4
63.748,979.8,1282.0,1720,9,65,12565.2
63.869,979.8,1282.0,1718,10,65,12599.9
63.992,1109.3,1282.0,1718,10,65,12640.7
64.112,1109.3,1282.0,1718,7,65,12674.8
64.234,690.3,1282.0,1718,30,68,12686.8
64.355,851.3,1282.0,1718,32,65,12731.1
64.512,980.8,1282.0,1718,13,65,12764.1
64.696,980.8,1282.0,1718,6,65,12773.2
64.907,1110.3,1282.0,1716,4,65,12765.4
