wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
386.59,0,7,13,30,1368,1.92046,6.8241,0.0008213938048432696,0.52712,0.0,0.52712,0.0,0.0,4096.0,False,4550.4,19071.0,23700.9,25.5,1008.0,12761.9,24893.3
417.01,0,7,14,31,1492,1.8664,6.465,0.0008213938048432696,,,,,,4096.0,,10879.8,19518.1,30411.0,28.6,1008.2,13155.6,24893.3
442.68,0,8,15,33,1624,1.62731,5.0902,0.00075,0.48496,0.0,0.48496,0.0,0.0,4096.0,False,6715.2,18842.9,25660.8,25.5,1017.4,12771.5,24893.3
470.69,0,8,16,35,1764,1.32621,3.7668,0.00075,,,,,,4096.0,,9329.9,18660.8,28015.4,28.6,1020.7,12841.7,24893.3
498.59,0,9,17,37,1912,1.55086,4.7155,0.0006710100716628344,0.53863,0.0,0.53863,0.0,0.0,4096.0,False,7693.6,20103.9,27887.4,25.5,1029.9,12910.5,24893.3
527.17,0,9,18,38,2064,2.14956,8.5811,0.0006710100716628344,,,,,,4096.0,,5071.5,23480.6,28580.5,28.6,1030.0,12942.4,24893.3
561.26,0,10,19,42,2232,1.44704,4.2505,0.0005868240888334653,0.43562,0.0,0.43562,0.0,0.0,4096.0,False,8526.3,25445.9,34079.2,25.5,1045.4,12788.7,24893.3
593.0,0,10,20,45,2412,1.42776,4.1694,0.0005868240888334653,,,,,,4096.0,,6838.7,24869.5,31739.7,28.6,1051.8,12709.9,24893.3
625.41,0,11,21,51,2616,1.78852,5.9806,0.0005,0.33791,0.0,0.33791,0.0,0.0,4096.0,False,9354.1,22954.9,32403.0,25.5,1073.5,13099.4,24893.3
657.89,0,11,22,56,2840,1.75449,5.7805,0.0005,,,,,,4096.0,,6830.0,25620.6,32475.6,28.6,1086.1,12594.3,24893.3
700.12,0,12,23,66,3104,2.03849,7.679,0.00041317591116653486,0.33899,0.0,0.33899,0.0,0.0,4096.0,False,12978.9,29131.3,42225.9,25.5,1120.2,12350.2,24893.3
745.24,0,12,24,70,3384,1.57222,4.8173,0.00041317591116653486,,,,,,4096.0,,11213.7,33858.0,45111.4,28.6,1129.7,12710.1,24893.3
783.02,0,13,25,72,3672,1.70918,5.5244,0.0003289899283371657,0.3056,0.0,0.3056,0.0,0.0,4096.0,False,9719.3,27929.8,37773.5,25.5,1138.9,12623.1,24893.3
827.06,0,13,26,82,4000,1.04296,2.8376,0.0003289899283371657,,,,,,4096.0,,10769.2,33231.4,44041.8,28.6,1167.1,12243.4,24893.3
864.18,0,14,27,86,4344,1.42778,4.1694,0.0002500000000000001,0.25819,0.0,0.25819,0.0,0.0,4096.0,False,10847.8,26133.8,37114.1,25.5,1182.6,11980.3,24893.3
916.32,0,14,28,95,4724,1.15816,3.1841,0.0002500000000000001,,,,,,4096.0,,13417.7,38664.4,52129.8,28.6,1207.6,12608.7,24893.3
972.26,0,15,29,103,5136,1.59914,4.9488,0.0001786061951567303,0.25225,0.0,0.25225,0.0,0.0,4096.0,False,14473.7,41328.2,55938.4,25.5,1235.6,11682.0,24893.3
1027.5,0,15,30,108,5568,1.51236,4.5374,0.0001786061951567303,,,,,,4096.0,,14211.7,40970.3,55236.9,28.6,1248.2,12612.0,24893.3
1092.65,0,16,31,113,6020,1.46002,4.3061,0.00011697777844051105,0.21912,0.0,0.21912,0.0,0.0,4096.0,False,12024.6,52982.2,65138.3,25.5,1266.7,11332.2,24893.3
1155.09,0,16,32,126,6524,1.39407,4.0312,0.00011697777844051105,,,,,,4096.0,,16690.2,45691.8,62441.0,28.6,1304.3,12173.8,24893.3
1214.64,0,17,33,148,7116,1.64867,5.2001,6.698729810778065e-05,0.22852,0.0,0.22852,0.0,0.0,4096.0,False,15302.7,44100.1,59546.6,25.5,1375.9,11942.8,24893.3
1290.55,0,17,34,165,7776,1.66854,5.3044,6.698729810778065e-05,,,,,,4096.0,,17265.3,58567.1,75898.0,28.6,1426.0,11970.5,24893.3
1395.1,0,18,35,227,8684,1.51841,4.5649,3.0153689607045842e-05,0.19075,0.0,0.19075,0.0,0.0,4096.0,False,26611.2,77754.2,104544.3,25.5,1622.4,11011.3,24893.3
1490.58,0,18,36,242,9652,1.7038,5.4948,3.0153689607045842e-05,,,,,,4096.0,,24490.5,70909.1,95478.6,28.6,1666.3,11937.0,24893.3
1567.44,0,19,37,256,10164,1.15987,3.1895,7.59612349389599e-06,0.17634,0.0,0.17634,0.0,0.0,4096.0,False,23020.2,53691.0,76855.0,25.5,1315.4,11965.8,24893.3
