wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,grad_lora,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
637.46,0,10,20,45,2412,1.16354,3.2012,0.0005868240888334653,,,,,,4096.0,,5724.1,21224.5,26974.8,718.0,1750.5,12915.5,24893.3
665.08,0,11,21,51,2616,1.57512,4.8313,0.0005,0.4773,0.03812,0.4643,0.10388,0.0,4096.0,False,6683.5,20731.7,27609.6,702.8,1784.5,12525.6,24893.3
701.05,0,11,22,56,2840,1.56257,4.7711,0.0005,,,,,,4096.0,,11628.2,24312.8,35965.0,718.0,1785.8,13336.5,24893.3
746.48,0,12,23,66,3104,1.82705,6.2155,0.00041317591116653486,0.43051,0.04609,0.41551,0.10281,0.0,4096.0,False,11292.2,33928.3,45425.0,702.8,1832.7,12746.4,24893.3
792.37,0,12,24,70,3384,1.41349,4.1103,0.00041317591116653486,,,,,,4096.0,,11294.1,34563.7,45892.9,718.0,1830.8,12472.8,24893.3
838.57,0,13,25,72,3672,1.5472,4.6983,0.0003289899283371657,0.44289,0.0544,0.42938,0.09395,0.0,4096.0,False,10357.5,35614.9,46186.7,702.8,1851.9,12215.8,24893.3
880.1,0,13,26,82,4000,0.89863,2.4562,0.0003289899283371657,,,,,,4096.0,,10874.9,30613.9,41532.5,718.0,1869.3,12357.7,24893.3
927.4,0,14,27,86,4344,1.28525,3.6156,0.0002500000000000001,0.39239,0.0502,0.38062,0.0811,0.0,4096.0,False,10657.2,36418.2,47289.6,702.8,1896.8,12699.8,24893.3
971.76,0,14,28,95,4724,1.0647,2.9,0.0002500000000000001,,,,,,4096.0,,11664.1,32660.0,44362.7,718.0,1911.0,12364.5,24893.3
1022.1,0,15,29,103,5136,1.44349,4.2354,0.0001786061951567303,0.32354,0.02348,0.31437,0.07279,0.0,4096.0,False,14010.2,36101.5,50328.9,702.8,1951.4,12079.4,24893.3
1075.14,0,15,30,108,5568,1.36043,3.8979,0.0001786061951567303,,,,,,4096.0,,17123.0,35868.8,53041.0,718.0,1952.8,12420.4,24893.3
1127.92,0,16,31,113,6020,1.36169,3.9028,0.00011697777844051105,0.32002,0.03833,0.31004,0.06942,0.0,4096.0,False,12706.6,39830.3,52761.2,702.8,1983.5,11993.3,24893.3
1184.88,0,16,32,126,6524,1.2691,3.5577,0.00011697777844051105,,,,,,4096.0,,16628.1,40270.2,56955.6,718.0,2010.5,11388.1,24893.3
1259.04,0,17,33,148,7116,1.5592,4.755,6.698729810778065e-05,0.27204,0.05077,0.26008,0.06152,0.0,4096.0,False,17967.4,55961.0,74162.8,702.8,2095.9,11797.8,24893.3
1331.66,0,17,34,165,7776,1.6102,5.0038,6.698729810778065e-05,,,,,,4096.0,,19329.3,53221.2,72619.4,718.0,2135.8,11923.4,24893.3
1434.53,0,18,35,227,8684,1.45092,4.267,3.0153689607045842e-05,0.27866,0.03401,0.26962,0.06164,0.0,4096.0,False,26621.3,75981.2,102858.8,702.8,2349.8,11787.4,24893.3
1544.91,0,18,36,242,9652,1.65575,5.237,3.0153689607045842e-05,,,,,,4096.0,,24439.5,85847.5,110372.8,718.0,2383.2,10520.6,24893.3
1610.71,0,19,37,256,10164,1.08846,2.9697,7.59612349389599e-06,0.24977,0.03154,0.24205,0.05296,0.0,4096.0,False,17860.2,47712.5,65800.7,702.8,2033.6,11290.0,24893.3
